source,target,tgt_lng
スケールスコーンの反逆者,灭龙逆鳞,zh-MY
Profit Sharing,有钱一起赚,zh-MY
分享收益,有钱一起赚,zh-MY
利益共有,有钱一起赚,zh-MY
Dragon Imperialist,龙族霸权,zh-MY
孤龙者,龙族霸权,zh-MY
龍帝主義,龙族霸权,zh-MY
Jade Heart,翠玉之心,zh-MY
玉龙之心,翠玉之心,zh-MY
ジェイドの心,翠玉之心,zh-MY
Evoker Crown,饮魔师之冠,zh-MY
魔导师之冕,饮魔师之冠,zh-MY
イヴォーカーのクラウン,饮魔师之冠,zh-MY
Scorch,烧灼,zh-MY
焦灼,烧灼,zh-MY
追火,烧灼,zh-MY
TFT7_DoubleUpAugment_BulkShipping_Name,TFT7_DoubleUpAugment_BulkShipping_Name,zh-MY
Lagoon Crest,碧水之纹,zh-MY
碧波龙之徽,碧水之纹,zh-MY
ラグーンのクレスト,碧水之纹,zh-MY
Dragonmancer Conference,龙恩选召者集会,zh-MY
神龙尊者学会,龙恩选召者集会,zh-MY
龍術師の集会,龙恩选召者集会,zh-MY
Heroic Presence,英勇肉盾,zh-MY
英勇气场,英勇肉盾,zh-MY
英雄的存在,英勇肉盾,zh-MY
Scalescorn Crown,灭龙之冠,zh-MY
屠龙勇士之冕,灭龙之冠,zh-MY
スケールスコーンのクラウン,灭龙之冠,zh-MY
Shapeshifter Heart,变形师之心,zh-MY
换形师之心,变形师之心,zh-MY
シェイプシフターの心,变形师之心,zh-MY
TFT7_DoubleUpAugment_TwinTitans_Name,TFT7_DoubleUpAugment_TwinTitans_Name,zh-MY
Axiom Arc,公理弧刃,zh-MY
公理圆弧,公理弧刃,zh-MY
アクシオム アーク,公理弧刃,zh-MY
Hallucinate,虚无飘渺,zh-MY
幻像,虚无飘渺,zh-MY
幻覚,虚无飘渺,zh-MY
Astral Soul,星界之魂,zh-MY
星界龙之魂,星界之魂,zh-MY
アストラルの魂,星界之魂,zh-MY
Part-Time Assassin,兼职型刺客,zh-MY
兼职刺客,兼职型刺客,zh-MY
パートタイム アサシン,兼职型刺客,zh-MY
Dragon Alliance,龙族联盟,zh-MY
龙神联盟,龙族联盟,zh-MY
龍の盟友,龙族联盟,zh-MY
Mystic Heart,秘术之心,zh-MY
秘术师之心,秘术之心,zh-MY
ミスティックの心,秘术之心,zh-MY
Mage Conference,法师集会,zh-MY
法师学会,法师集会,zh-MY
メイジ評議会,法师集会,zh-MY
Guardian Heart,守护者之心,zh-MY
护卫之心,守护者之心,zh-MY
ガーディアンの心,守护者之心,zh-MY
Revel Crown,喜庆之冠,zh-MY
神龙烈焰之冕,喜庆之冠,zh-MY
フェスティバルのクラウン,喜庆之冠,zh-MY
Guardian Crown,守护者之冠,zh-MY
ガーディアンのクラウン,守护者之冠,zh-MY
TFT7_DoubleUpAugment_SharedResources_Name,TFT7_DoubleUpAugment_SharedResources_Name,zh-MY
TFT_DoubleUpAugment_TacticalTwins_Name,TFT_DoubleUpAugment_TacticalTwins_Name,zh-MY
Dragon Soul,龙族之魂,zh-MY
龙神之魂,龙族之魂,zh-MY
ドラゴンの魂,龙族之魂,zh-MY
TFT_DoubleUpAugment_SharedSuccess_Name,TFT_DoubleUpAugment_SharedSuccess_Name,zh-MY
Cannoneer Heart,重炮兵之心,zh-MY
强袭炮手之心,重炮兵之心,zh-MY
砲手の心,重炮兵之心,zh-MY
Eternal Protection,永恒护身,zh-MY
永恒保护,永恒护身,zh-MY
永遠の守護,永恒护身,zh-MY
TFT_DoubleUpAugment_WiseInvestment_Name,TFT_DoubleUpAugment_WiseInvestment_Name,zh-MY
Jade Crest,翠玉之纹,zh-MY
玉龙之徽,翠玉之纹,zh-MY
ジェイドのクレスト,翠玉之纹,zh-MY
Cavalier Heart,重骑兵之心,zh-MY
重骑兵之心,重骑兵之心,zh-MY
キャバリエの心,重骑兵之心,zh-MY
Bruiser Heart,蛮勇之心,zh-MY
格斗家之心,蛮勇之心,zh-MY
ブルーザーの心,蛮勇之心,zh-MY
Swiftshot Crown,轻灵之冠,zh-MY
スイフトショットのクラウン,轻灵之冠,zh-MY
Guild Crest,公会之纹,zh-MY
冒险家之徽,公会之纹,zh-MY
ギルドのクレスト,公会之纹,zh-MY
Urf's Grab Bag II+,阿福大礼包 II+,zh-MY
阿福的百宝袋 II+,阿福大礼包 II+,zh-MY
アーフの福袋 II+,阿福大礼包 II+,zh-MY
Lagoon Heart,碧水之心,zh-MY
碧波龙之心,碧水之心,zh-MY
ラグーンの心,碧水之心,zh-MY
Whispers Heart,低语之心,zh-MY
幽影龙之心,低语之心,zh-MY
ウィスパーの心,低语之心,zh-MY
Evoker Heart,饮魔师之心,zh-MY
魔导师之心,饮魔师之心,zh-MY
イヴォーカーの心,饮魔师之心,zh-MY
Hero-In-Training,见习勇者,zh-MY
见习英豪,见习勇者,zh-MY
見習い英雄,见习勇者,zh-MY
TFT7_DoubleUpAugment_HoldTheLine_Name,TFT7_DoubleUpAugment_HoldTheLine_Name,zh-MY
Scalescorn Crest,灭龙之纹,zh-MY
屠龙勇士之徽,灭龙之纹,zh-MY
スケールスコーンのクレスト,灭龙之纹,zh-MY
Bench Backup,后备援军,zh-MY
备战区后援,后备援军,zh-MY
ベンチの助っ人,后备援军,zh-MY
TFT7_DoubleUpAugment_ExperiencedShopper,TFT7_DoubleUpAugment_ExperiencedShopper,zh-MY
Mystic Soul,秘术之魂,zh-MY
秘术师之魂,秘术之魂,zh-MY
ミスティックの魂,秘术之魂,zh-MY
Tempest Heart,风暴之心,zh-MY
风暴龙之心,风暴之心,zh-MY
テンペストの心,风暴之心,zh-MY
Whispers Crown,低语之冠,zh-MY
幽影龙之冕,低语之冠,zh-MY
ウィスパーのクラウン,低语之冠,zh-MY
Swiftshot Crest,轻灵之纹,zh-MY
スイフトショットのクレスト,轻灵之纹,zh-MY
Mirage Crest,幻境之纹,zh-MY
幻镜龙之徽,幻境之纹,zh-MY
ミラージュのクレスト,幻境之纹,zh-MY
Ragewing Heart,怒翼之心,zh-MY
怒翼龙之心,怒翼之心,zh-MY
レイジウィングの心,怒翼之心,zh-MY
TFT7_DoubleUpAugment_MysteryGift_Name,TFT7_DoubleUpAugment_MysteryGift_Name,zh-MY
Mirage Crown,幻境之冠,zh-MY
幻镜龙之冕,幻境之冠,zh-MY
ミラージュのクラウン,幻境之冠,zh-MY
Dragonmancer Heart,龙恩之心,zh-MY
神龙尊者之心,龙恩之心,zh-MY
龍術師の心,龙恩之心,zh-MY
Guild Heart,公会之心,zh-MY
冒险家之心,公会之心,zh-MY
ギルドの心,公会之心,zh-MY
Penitence,袭玉天罚,zh-MY
忏悔,袭玉天罚,zh-MY
後悔,袭玉天罚,zh-MY
Greater Allegiance,忠心耿耿,zh-MY
更伟大的联盟,忠心耿耿,zh-MY
大規模同盟,忠心耿耿,zh-MY
TFT7_DoubleUpAugment_Philanthropy_Name,TFT7_DoubleUpAugment_Philanthropy_Name,zh-MY
Devastating Charge,毁灭冲刺,zh-MY
毁灭冲锋,毁灭冲刺,zh-MY
チャージ,毁灭冲刺,zh-MY
Protectors of the Cosmos,银河守护者,zh-MY
宇宙圣盾使,银河守护者,zh-MY
宇宙の守護者,银河守护者,zh-MY
Dragonmancer Crown,龙恩之冠,zh-MY
神龙尊者之冕,龙恩之冠,zh-MY
龍術師のクラウン,龙恩之冠,zh-MY
Shapeshifter Soul,变形师之魂,zh-MY
换形师之魂,变形师之魂,zh-MY
シェイプシフターの魂,变形师之魂,zh-MY
TFT_DoubleUpAugment_GoodParenting_Name,TFT_DoubleUpAugment_GoodParenting_Name,zh-MY
Eye of the Storm,风暴之眼,zh-MY
风暴之眼,风暴之眼,zh-MY
台風の目,风暴之眼,zh-MY
Cutthroat,割喉,zh-MY
割喉之战,割喉,zh-MY
殺し屋,割喉,zh-MY
All That Shimmers+,微光宝物+,zh-MY
闪若金鳞+,微光宝物+,zh-MY
黄金の輝き+,微光宝物+,zh-MY
Item Collector,道具收藏家,zh-MY
装备收集器,道具收藏家,zh-MY
アイテムコレクター,道具收藏家,zh-MY
All That Shimmers,微光宝物,zh-MY
闪若金鳞,微光宝物,zh-MY
黄金の輝き,微光宝物,zh-MY
The Golden Egg,黄金蛋,zh-MY
金蛋,黄金蛋,zh-MY
金のタマゴ,黄金蛋,zh-MY
Living Forge,活火炉,zh-MY
活体锻炉,活火炉,zh-MY
歩く鍛冶場,活火炉,zh-MY
Salvage Bin+,回收再利用+,zh-MY
打捞桶+,回收再利用+,zh-MY
回収箱+,回收再利用+,zh-MY
Salvage Bin,回收再利用,zh-MY
打捞桶,回收再利用,zh-MY
回収箱,回收再利用,zh-MY
What the Forge,搞什么炉子,zh-MY
整活锻炉,搞什么炉子,zh-MY
鍛冶神の贈り物,搞什么炉子,zh-MY
Superstars,超级巨星,zh-MY
超级巨星,超级巨星,zh-MY
スーパースター,超级巨星,zh-MY
Dedication,忠诚奉献,zh-MY
奉献,忠诚奉献,zh-MY
専心,忠诚奉献,zh-MY
Water Lotus,水莲花,zh-MY
水莲花,水莲花,zh-MY
ウォーター ロータス,水莲花,zh-MY
Three's a Crowd,三人不欢,zh-MY
三费成众,三人不欢,zh-MY
三枚目,三人不欢,zh-MY
Max Build,最强构筑,zh-MY
顶尖构筑,最强构筑,zh-MY
マックスビルド,最强构筑,zh-MY
Firesale,火热促销,zh-MY
火爆甩卖,火热促销,zh-MY
ファイアセール,火热促销,zh-MY
Wellness Trust,生命信托,zh-MY
健康信用,生命信托,zh-MY
健康貯金,生命信托,zh-MY
Tiny Titans,小小大英雄,zh-MY
小巨人,小小大英雄,zh-MY
小さな巨人,小小大英雄,zh-MY
Everything Must Go!,万物退散！,zh-MY
清仓大促销！,万物退散！,zh-MY
売り尽くしセール！,万物退散！,zh-MY
Survivor,生存专家,zh-MY
幸存者,生存专家,zh-MY
サバイバー,生存专家,zh-MY
Support Golem,辅助魔像,zh-MY
辅助魔像,辅助魔像,zh-MY
サポートゴーレム,辅助魔像,zh-MY
Rich Get Richer,钱滚钱,zh-MY
利滚利,钱滚钱,zh-MY
富が富を呼ぶ,钱滚钱,zh-MY
Marksman's Toolbox,射手的工具箱,zh-MY
射手的工具箱,射手的工具箱,zh-MY
マークスマンの道具箱,射手的工具箱,zh-MY
Cutting Corners,投机取巧,zh-MY
走捷径,投机取巧,zh-MY
近道,投机取巧,zh-MY
Bulking Up,疯狂增肌,zh-MY
增重 Ⅰ,疯狂增肌,zh-MY
バルクアップ,疯狂增肌,zh-MY
Tiniest Titan,小小泰坦,zh-MY
最小巨人,小小泰坦,zh-MY
もっと小さな巨人,小小泰坦,zh-MY
Lightning Strike,闪电打击,zh-MY
爆闪打击,闪电打击,zh-MY
ライトニングストライク,闪电打击,zh-MY
Item Refresh,道具刷新,zh-MY
装备刷新,道具刷新,zh-MY
アイテム更新,道具刷新,zh-MY
Young and Wild and Free,年轻、狂野、自由,zh-MY
不拘一格,年轻、狂野、自由,zh-MY
自由奔放,年轻、狂野、自由,zh-MY
Cybernetic Implants,模控机械移植,zh-MY
源计划植入,模控机械移植,zh-MY
サイバネティック インプラント,模控机械移植,zh-MY
Tactician's Kitchen,棋手厨房,zh-MY
锅铲厨房,棋手厨房,zh-MY
タクティシャンの台所,棋手厨房,zh-MY
Ba-BOOM!,轰隆一声！,zh-MY
啪-砰！,轰隆一声！,zh-MY
ドカーン！,轰隆一声！,zh-MY
Hustler,私房钱,zh-MY
花到上头,私房钱,zh-MY
ハスラー,私房钱,zh-MY
Support Mining+,采矿辅助+,zh-MY
辅助挖矿+,采矿辅助+,zh-MY
サポート発掘+,采矿辅助+,zh-MY
Dummy Backpacks,训练木偶背包,zh-MY
假人背包,训练木偶背包,zh-MY
ダミーバックパック,训练木偶背包,zh-MY
Crown Guarded,王冠守卫,zh-MY
冕已有卫,王冠守卫,zh-MY
クラウンガードの守り,王冠守卫,zh-MY
Big Ones,重量级人物,zh-MY
1费的觉悟,重量级人物,zh-MY
デッカいやつ,重量级人物,zh-MY
Band of Thieves II+,神偷军团 II+,zh-MY
窃贼帮派 II+,神偷军团 II+,zh-MY
盗賊団 II+,神偷军团 II+,zh-MY
Guess Ahead,预判先机,zh-MY
向前猜,预判先机,zh-MY
先読み,预判先机,zh-MY
Luden's Echo,卢登回音,zh-MY
卢登的回声,卢登回音,zh-MY
ルーデン エコー,卢登回音,zh-MY
Close Quarters,短兵相接,zh-MY
近距离作战,短兵相接,zh-MY
接近戦,短兵相接,zh-MY
Mana Burn,魔力焚烧,zh-MY
法力燃烧,魔力焚烧,zh-MY
マナバーン,魔力焚烧,zh-MY
碰撞测试假人,碰撞测试假人,zh-MY
Instant Gratification,即时满足,zh-MY
即时满足,即时满足,zh-MY
即時獲得,即时满足,zh-MY
Powered By Pain,痛苦驱动,zh-MY
化痛苦为力量,痛苦驱动,zh-MY
痛みを力に,痛苦驱动,zh-MY
Lucky Gloves+,好运手套+,zh-MY
幸运手套+,好运手套+,zh-MY
ラッキーグローブ+,好运手套+,zh-MY
Gifts from the Fallen,亡者馈赠,zh-MY
陨落赠礼,亡者馈赠,zh-MY
亡き友からの贈り物,亡者馈赠,zh-MY
Anger Issues,情绪问题,zh-MY
狂暴到底,情绪问题,zh-MY
怒りの化身,情绪问题,zh-MY
Trash to Treasure,变废为宝,zh-MY
变废为宝,变废为宝,zh-MY
ゴミが宝に,变废为宝,zh-MY
Bragging Rights,炫耀权,zh-MY
华丽丽的炫耀,炫耀权,zh-MY
自慢のタネ,炫耀权,zh-MY
Trickster's Treat,诈欺师的馈赠,zh-MY
诡术师的招待,诈欺师的馈赠,zh-MY
トリックスターの脅威,诈欺师的馈赠,zh-MY
Vampiric Vitality,吸血活力,zh-MY
吸血生机,吸血活力,zh-MY
吸血の胆力,吸血活力,zh-MY
Unleash The Beast,释放野兽,zh-MY
释放野兽,释放野兽,zh-MY
野獣の解放,释放野兽,zh-MY
Tiny, but Deadly,小巧但致命,zh-MY
Augmented Power,增幅之力,zh-MY
强化之能量,增幅之力,zh-MY
オーグメントパワー,增幅之力,zh-MY
Sharing Is Caring,分享即是爱,zh-MY
分享即是关心,分享即是爱,zh-MY
思いやりが大切,分享即是爱,zh-MY
Last Stand,最后一搏,zh-MY
背水一战,最后一搏,zh-MY
背水の陣,最后一搏,zh-MY
Training Manual,训练手册,zh-MY
训练手册,训练手册,zh-MY
トレーニングマニュアル,训练手册,zh-MY
Scapegoat,替罪羔羊,zh-MY
替罪羊,替罪羔羊,zh-MY
身代わり,替罪羔羊,zh-MY
食堂,食堂,zh-MY
Baron's Lair,巴龙幻域,zh-MY
男爵幻域,巴龙幻域,zh-MY
バロンの巣,巴龙幻域,zh-MY
Lucky Streak,好运连连,zh-MY
好运连连,好运连连,zh-MY
幸運の連続,好运连连,zh-MY
Pick of the Litter+,精挑细选+,zh-MY
精挑细选+,精挑细选+,zh-MY
高級ショップ+,精挑细选+,zh-MY
Blank Slate,一张白纸,zh-MY
掀桌,一张白纸,zh-MY
白紙化,一张白纸,zh-MY
Scoreboard Scrapper,数据狂魔,zh-MY
冲榜战士,数据狂魔,zh-MY
スコアボードの暴れん坊,数据狂魔,zh-MY
Critical Success,暴击式成功,zh-MY
战时补给：拳套,暴击式成功,zh-MY
クリティカル サクセス,暴击式成功,zh-MY
Reroll Transfer,重骰转移,zh-MY
刷新转换,重骰转移,zh-MY
リロール移行,重骰转移,zh-MY
Spellblade,咒刃,zh-MY
法刃,咒刃,zh-MY
スペルブレード,咒刃,zh-MY
飞升,飞升,zh-MY
High Roller,土豪赌客,zh-MY
掷骰狂人,土豪赌客,zh-MY
ギャンブラー,土豪赌客,zh-MY
Spellsword,魔咒之剑,zh-MY
法术之剑,魔咒之剑,zh-MY
スペルソード,魔咒之剑,zh-MY
Health is Wealth,健康就是财富,zh-MY
健康就是财富,健康就是财富,zh-MY
体力は富なり,健康就是财富,zh-MY
Early Learnings,早期教育,zh-MY
宝宝学院,早期教育,zh-MY
早期教育,早期教育,zh-MY
Support Mining,采矿辅助,zh-MY
辅助挖矿,采矿辅助,zh-MY
サポート発掘,采矿辅助,zh-MY
Tomb Raider,古墓奇兵,zh-MY
盗墓者,古墓奇兵,zh-MY
墓荒らし,古墓奇兵,zh-MY
成长型思维,成长型思维,zh-MY
Transfusion,鲜血转换,zh-MY
鲜血转换,鲜血转换,zh-MY
吸血,鲜血转换,zh-MY
Wandering Trainer,漂泊的训练师II,zh-MY
漫游训练师,漂泊的训练师II,zh-MY
流浪のトレーナー,漂泊的训练师II,zh-MY
Wise Spending,精打细算,zh-MY
明智消费,精打细算,zh-MY
賢い買い物,精打细算,zh-MY
Flurry of Blows,疾风连击,zh-MY
连串打击,疾风连击,zh-MY
連打,疾风连击,zh-MY
Fully Adapted,完全适性,zh-MY
完全适应,完全适性,zh-MY
完全適応,完全适性,zh-MY
Prismatic Destiny+,棱彩命运+,zh-MY
棱彩命运+,棱彩命运+,zh-MY
プリズムの運命+,棱彩命运+,zh-MY
Prismatic Pipeline,棱镜输送线,zh-MY
棱彩管道,棱镜输送线,zh-MY
プリズム パイプライン,棱镜输送线,zh-MY
Big Gains,大幅盈利,zh-MY
赚大发,大幅盈利,zh-MY
ビッグゲイン,大幅盈利,zh-MY
You Have My Bow,我弓于你手,zh-MY
吾弓听命于您,我弓于你手,zh-MY
弓の誓い,我弓于你手,zh-MY
Impenetrable Bulwark,铜墙铁壁,zh-MY
不破壁垒,铜墙铁壁,zh-MY
不可侵の防壁,铜墙铁壁,zh-MY
One Buff, Two Buff,一个增益，两个增益,zh-MY
玻璃大炮,玻璃大炮,zh-MY
Crossfire,交叉火力,zh-MY
交叉火力,交叉火力,zh-MY
クロスファイア,交叉火力,zh-MY
Piercing Lotus,破甲莲华,zh-MY
透体莲花,破甲莲华,zh-MY
ピアシングロータス,破甲莲华,zh-MY
Sated Spellweaver,饱足的术士,zh-MY
满意的织法者,饱足的术士,zh-MY
満ち足りたスペルウィーバー,饱足的术士,zh-MY
Heroic Eulogy,英雄颂歌,zh-MY
英雄悼歌,英雄颂歌,zh-MY
英雄の追悼,英雄颂歌,zh-MY
March of Progress,进化论,zh-MY
前进之路,进化论,zh-MY
進歩の行進,进化论,zh-MY
Piercing Sight,锐利目光,zh-MY
穿透视界,锐利目光,zh-MY
ピアシングサイト,锐利目光,zh-MY
Manaflow,魔力奔流,zh-MY
法力流,魔力奔流,zh-MY
マナフロー,魔力奔流,zh-MY
Ancient Archives,上古书卷,zh-MY
古代档案,上古书卷,zh-MY
古の記録,上古书卷,zh-MY
珠光莲花,珠光莲花,zh-MY
Max Cap,最高上限,zh-MY
最大规模,最高上限,zh-MY
最大限度,最高上限,zh-MY
Isekai,异界来客,zh-MY
异世界,异界来客,zh-MY
異世界,异界来客,zh-MY
Stimpack,兴奋剂,zh-MY
先苦后甜,兴奋剂,zh-MY
スティムパック,兴奋剂,zh-MY
Windfall+,意外之财+,zh-MY
意外之财+,意外之财+,zh-MY
風の贈り物+,意外之财+,zh-MY
上进心,上进心,zh-MY
Phony Frontline,替死鬼,zh-MY
虚假前线,替死鬼,zh-MY
偽の前衛,替死鬼,zh-MY
Reach the Summit,登上高峰,zh-MY
登上顶峰,登上高峰,zh-MY
山頂踏破,登上高峰,zh-MY
Blossoming Lotus,青莲怒放,zh-MY
莲华绽放,青莲怒放,zh-MY
蓮の開花,青莲怒放,zh-MY
Cybernetic Bulk,人造人军团体型,zh-MY
源计划巨块,人造人军团体型,zh-MY
サイバネティック バルク,人造人军团体型,zh-MY
Another One!,再来一个！,zh-MY
合一送一！,再来一个！,zh-MY
1個おまけ！,再来一个！,zh-MY
Hall of Mirrors,万镜之宫,zh-MY
镜廊,万镜之宫,zh-MY
鏡の間,万镜之宫,zh-MY
Explosive Growth+,爆炸式增长+,zh-MY
爆炸式增长+,爆炸式增长+,zh-MY
爆発的成長+,爆炸式增长+,zh-MY
Aim For The Top!,冲击顶峰！,zh-MY
力争上游！,冲击顶峰！,zh-MY
トップを狙え！,冲击顶峰！,zh-MY
Infusion,灌输,zh-MY
灌注,灌输,zh-MY
マナの泉,灌输,zh-MY
Rigged Shop+,黑幕商店+,zh-MY
操纵商店+,黑幕商店+,zh-MY
イカサマショップ+,黑幕商店+,zh-MY
Help Is On The Way,救援即将到来,zh-MY
救援已在路上,救援即将到来,zh-MY
助けは目前,救援即将到来,zh-MY
Within The Margins,误差范围,zh-MY
还有赚头,误差范围,zh-MY
マージンの範囲,误差范围,zh-MY
爆炸式增长,爆炸式增长,zh-MY
Tower Defense,箭塔防御,zh-MY
塔防游戏,箭塔防御,zh-MY
タワーディフェンス,箭塔防御,zh-MY
Psychic Forge,通灵熔炉,zh-MY
灵能锻炉,通灵熔炉,zh-MY
超能力合成,通灵熔炉,zh-MY
Unified Resistance,联合抵抗,zh-MY
联合抵抗,联合抵抗,zh-MY
固い団結,联合抵抗,zh-MY
Starry Night+,繁星之夜+,zh-MY
星夜+,繁星之夜+,zh-MY
星空+,繁星之夜+,zh-MY
Meditation,冥想,zh-MY
冥想,冥想,zh-MY
瞑想,冥想,zh-MY
Cluttered Mind,思绪杂乱,zh-MY
纷乱头脑,思绪杂乱,zh-MY
乱れる思考,思绪杂乱,zh-MY
Silver Destiny+,银色命运+,zh-MY
白银命运+,银色命运+,zh-MY
シルバーの運命+,银色命运+,zh-MY
王冠之重,王冠之重,zh-MY
Supercombobulator,超级组合装置,zh-MY
超级重组器,超级组合装置,zh-MY
超混乱発生装置,超级组合装置,zh-MY
A Story of Seven,七人故事,zh-MY
七金珠,七人故事,zh-MY
7の物語,七人故事,zh-MY
Howling Gale,飓风呼啸,zh-MY
飓风呼啸,飓风呼啸,zh-MY
ハウリングゲイル,飓风呼啸,zh-MY
治疗法球,治疗法球,zh-MY
Portable Forge++,携带型打铁铺++,zh-MY
便携锻炉++,携带型打铁铺++,zh-MY
ポータブル フォージ++,携带型打铁铺++,zh-MY
The Trait Tree+,特性之树+,zh-MY
羁绊树+,特性之树+,zh-MY
特性の木+,特性之树+,zh-MY
Martyr,自我牺牲,zh-MY
殉道者,自我牺牲,zh-MY
名誉ある犠牲,自我牺牲,zh-MY
Pirates,海贼王,zh-MY
海盗风范,海贼王,zh-MY
パイレーツ,海贼王,zh-MY
Table Scraps,餐桌碎屑,zh-MY
餐桌剩菜,餐桌碎屑,zh-MY
残り物,餐桌碎屑,zh-MY
Social Distancing,社交距离,zh-MY
保持社交距离,社交距离,zh-MY
ソーシャルディスタンス,社交距离,zh-MY
Climb The Ladder,冲榜战士,zh-MY
攀登天梯,冲榜战士,zh-MY
はしごを登れ,冲榜战士,zh-MY
Blinding Speed,致盲速度,zh-MY
炫目之速,致盲速度,zh-MY
迅雷風烈,致盲速度,zh-MY
A Golden Quest,黄金征途,zh-MY
金色追求,黄金征途,zh-MY
ゴールデンクエスト,黄金征途,zh-MY
Endurance Training,耐力训练,zh-MY
耐久训练,耐力训练,zh-MY
耐久訓練,耐力训练,zh-MY
Portable Forge+,携带型打铁铺,zh-MY
便携锻炉+,携带型打铁铺,zh-MY
ポータブル フォージ+,携带型打铁铺,zh-MY
Inconsistency,互相矛盾,zh-MY
胜负看淡,互相矛盾,zh-MY
食い違い,互相矛盾,zh-MY
Final Resistance,最后抗争,zh-MY
最终抵抗,最后抗争,zh-MY
最後の抵抗,最后抗争,zh-MY
Diversified Portfolio+,多样化组合+,zh-MY
多元化投资+,多样化组合+,zh-MY
分散ポートフォリオ+,多样化组合+,zh-MY
Rigged Shop,黑幕商店,zh-MY
操纵商店,黑幕商店,zh-MY
イカサマショップ,黑幕商店,zh-MY
Rich Get Richer+,钱滚钱+,zh-MY
利滚利加强版,钱滚钱+,zh-MY
富が富を呼ぶ+,钱滚钱+,zh-MY
Diversified Portfolio,多样化组合,zh-MY
多元化投资,多样化组合,zh-MY
分散ポートフォリオ,多样化组合,zh-MY
Electrocharge,电光反击,zh-MY
电火花,电光反击,zh-MY
放電,电光反击,zh-MY
Shipping Route,航运路线,zh-MY
配送路线,航运路线,zh-MY
配送ルート,航运路线,zh-MY
镀金钢铁,镀金钢铁,zh-MY
Spellblades,咒刃,zh-MY
咒刃,咒刃,zh-MY
Lunch Money,午餐钱,zh-MY
午餐钱,午餐钱,zh-MY
昼食代,午餐钱,zh-MY
Woodland Charm,山寨版,zh-MY
森林幻像,山寨版,zh-MY
ウッドランド チャーム,山寨版,zh-MY
Nine Lives,九条命,zh-MY
九条命,九条命,zh-MY
九死に一生,九条命,zh-MY
百宝袋,道具组合包,zh-MY
Spoils of War,战争之获,zh-MY
战争财宝,战争之获,zh-MY
戦場の略奪,战争之获,zh-MY
Not Today,择日再死,zh-MY
不是今天,择日再死,zh-MY
延命措置,择日再死,zh-MY
Worth the Wait,值得等待,zh-MY
值得等待,值得等待,zh-MY
待つ価値あり,值得等待,zh-MY
Branching Out+,另辟新境+,zh-MY
节外生枝+,另辟新境+,zh-MY
構成拡大+,另辟新境+,zh-MY
The One Who Knocks,叩门人,zh-MY
敲门人,叩门人,zh-MY
ノックする者,叩门人,zh-MY
Unleashed Arcana,奥秘解放,zh-MY
奥秘启封,奥秘解放,zh-MY
神秘の解放,奥秘解放,zh-MY
意料之中的意外,意料之中的意外,zh-MY
Dominance,胜者发财,zh-MY
统治地位,胜者发财,zh-MY
圧倒,胜者发财,zh-MY
Petricite Armor,反魔法英石铠甲一代,zh-MY
禁魔护甲,反魔法英石铠甲一代,zh-MY
ペトリサイトの鎧,反魔法英石铠甲一代,zh-MY
Placebo+,安慰剂+,zh-MY
安慰剂+,安慰剂+,zh-MY
プラシーボ+,安慰剂+,zh-MY
Spirit Link,灵魂链接,zh-MY
灵魂连接,灵魂链接,zh-MY
精神の交わり,灵魂链接,zh-MY
Tri Force,三相之力,zh-MY
三费之力,三相之力,zh-MY
トライフォース,三相之力,zh-MY
Quiet Quitting,无声离场,zh-MY
摆烂,无声离场,zh-MY
こっそり断念,无声离场,zh-MY
Void Swarm,召唤虚灵,zh-MY
虚空虫群,召唤虚灵,zh-MY
ヴォイドスワーム,召唤虚灵,zh-MY
Sunfire Board,日炎燎原,zh-MY
日炎棋盘,日炎燎原,zh-MY
サンファイア ボード,日炎燎原,zh-MY
大刷特刷,大刷特刷,zh-MY
Beggars Can Be Choosers,乞亦有择,zh-MY
乞亦有择,乞亦有择,zh-MY
選択の自由,乞亦有择,zh-MY
Think Fast,快刷快想,zh-MY
快速思考,快刷快想,zh-MY
即決,快刷快想,zh-MY
投资,投资,zh-MY
Contested,竞争激烈,zh-MY
纷争,竞争激烈,zh-MY
挑戦,竞争激烈,zh-MY
Blazing Soul,炽热之魂,zh-MY
炽热灵魂,炽热之魂,zh-MY
燃え上がる魂,炽热之魂,zh-MY
Hedge Fund+,对冲基金+,zh-MY
对冲基金+,对冲基金+,zh-MY
ヘッジファンド+,对冲基金+,zh-MY
Sticks And Stones,言辞无害，棍石伤人,zh-MY
挂件也疯狂,言辞无害，棍石伤人,zh-MY
武器がなくとも,言辞无害，棍石伤人,zh-MY
Gold Destiny+,金色天命+,zh-MY
黄金命运+,金色天命+,zh-MY
ゴールドの運命+,金色天命+,zh-MY
Combat Caster,战斗施法者,zh-MY
施法即是防御,战斗施法者,zh-MY
バトルキャスター,战斗施法者,zh-MY
Cloning Facility,复制设备,zh-MY
克隆设施,复制设备,zh-MY
クローン製造施設,复制设备,zh-MY
Hard Bargain,讨价还价,zh-MY
砍价高手,讨价还价,zh-MY
値切り上手,讨价还价,zh-MY
对冲基金,对冲基金,zh-MY
Backup Dancers,伴舞,zh-MY
后备舞者,伴舞,zh-MY
バックアップダンサー,伴舞,zh-MY
Heroic Grab Bag+,英勇惊喜包+,zh-MY
英勇福袋+,英勇惊喜包+,zh-MY
英雄のラッキーバッグ+,英勇惊喜包+,zh-MY
