source,target,tgt_lng
Mantenerse unidos,Egységben az erő,hu
Mantenha a Posição,Tartsd a frontot,hu
Manter a União,Egységben az erő,hu
Mantia tacticianului,Taktikus köpenye,hu
Mantie Negatron,Negatron palást,hu
Mantie solară,Naptűz köpeny,hu
Manto da Imobilidade,A mozdulatlanság leple,hu
Manto de Quietud,A mozdulatlanság leple,hu
Manto del Ocaso,Egyenlepel,hu
Mantén la Posición,Tartsd a frontot,hu
Maokai,Maokai,hu
Maratona de Compras,Bevásárló körút,hu
Marauder,Martalóc,hu
Marauder Emblem,Martalóc embléma,hu
Maraudeur,Martalóc,hu
Marchando un doble,Dupla érték,hu
Mare și amenințătoare,Hatalmas és erős,hu
Marguereep,Énkike,hu
Marioneta Sombría,Árnybáb,hu
Marioneta en las sombras,Árnybáb,hu
"Marioneta, to jsem já",Közös gyakorlás,hu
Marionete das Sombras,Árnybáb,hu
Marodeur,Martalóc,hu
Marodeur-Emblem,Martalóc embléma,hu
Maruderzy,Martalóc,hu
Master Yi,Master Yi,hu
Masz Mój Łuk,Rendelkezz az íjammal,hu
Mata-Gigantes,Óriásölő,hu
Matador de Aluguel,Bérgyilkos,hu
Matrice,Vírusmátrix,hu
Matrice malware,Vírusmátrix,hu
Matriz de Malware,Vírusmátrix,hu
Matriz de malware,Vírusmátrix,hu
Matryca Wirusa,Vírusmátrix,hu
Mavi Güçlendirme,Kék erősítés,hu
Max Build,Kimaxolt összeállítás,hu
Maximale Ausrüstung,Kimaxolt összeállítás,hu
May the Fours Be With You,A négyek ereje,hu
Mazzafrusto dell'Assaltatore,Lecsapó buzogány,hu
Maître Yi,Master Yi,hu
Maîtrise de l'artisanat,Barkácsolt barkácsolás,hu
Maîtrise de l'épée de Yasuo,Yasuo kardforgatása,hu
Mała Torba z Różnościami,Kis zsákbamacska,hu
"Małe, Ale Zabójcze","Kicsi, de halálos",hu
Mech,Mecha,hu
Mecha,Mecha,hu
Mechanický urychlovač,Mechanikus gyorsító,hu
Mechy,Mecha,hu
Medaglione dei Solari di ferro,Az iron solarik medálja,hu
Medaglione diramante,Ösztönző medál,hu
Medailon stimulace,Ösztönző medál,hu
Medailónek železných Solari,Az iron solarik medálja,hu
Medalhão Enervante,Ösztönző medál,hu
Medalhão dos Solari de Ferro,Az iron solarik medálja,hu
Medalion stimulant,Ösztönző medál,hu
Medallón de los Solari,Az iron solarik medálja,hu
Medallón estimulante,Ösztönző medál,hu
Mediator,Döntőbíró,hu
Medyum,Fókusz,hu
Medyum Modu,Fókusz mód,hu
Meep Cực Tốc,Énkesebesség,hu
Meeple,Énke,hu
Meeple Emblem,Énke embléma,hu
Meeple-Emblem,Énke embléma,hu
Meeplo,Énke,hu
Meepsie,Énkike,hu
Megamecha,A Masszív mecha,hu
Megamorfosis,Újraalkotó,hu
Meilleurs amis,Legjobb barátok,hu
Mejora Roja,Vörös erősítés,hu
Mejora azul,Kék erősítés,hu
Mejora roja,Vörös erősítés,hu
Mejores Amigos,Legjobb barátok,hu
Mejores amiguis,Legjobb barátok,hu
Meka,Mecha,hu
Mekanik Hızlandırıcı,Mechanikus gyorsító,hu
Melek Asası,Szeráf pálcája,hu
Melhores Amigos,Legjobb barátok,hu
Mending Echoes,Jótékony visszhang,hu
Mente Despejada,Tiszta elme,hu
Mente Saturada,Zsúfolt elme,hu
Mente Vazia,Tiszta elme,hu
Mente confusa,Zsúfolt elme,hu
Mente despejada,Tiszta elme,hu
Mente lucida,Tiszta elme,hu
Mente saturada,Zsúfolt elme,hu
Menší Zrcadlová osobnost,Csekélyebb Perszónatükör,hu
Mercure,Higany,hu
Mercúrio,Higany,hu
Merită așteptarea,Megéri a várakozást,hu
Merkezini Bul,Találd meg önmagad,hu
Merodeador,Martalóc,hu
Mesada,Ebédpénz,hu
Messa in moto,Lendületes kezdés,hu
Meu Arco é Seu,Rendelkezz az íjammal,hu
Meșter de săbii,Kardkovács,hu
Meșter de toiege,Botkovács,hu
Mi arco a tu servicio,Rendelkezz az íjammal,hu
Mici titani,Apró titánok,hu
Mici și letale,"Kicsi, de halálos",hu
Micincik,Énkike,hu
Micingil,Énke,hu
Micingil Amblemi,Énke embléma,hu
Miecz-Pistolet Hextech,Hextech lőpenge,hu
Miecznik,Kardkovács,hu
Mieczowy Przesyt,Kardszállítmány,hu
Miezul zorilor,Hajnalmag,hu
Migliori amici,Legjobb barátok,hu
Migoczące Ostrze,Villanópengék,hu
Milagre de Soraka,Soraka csodatétele,hu
Milagro de Soraka,Soraka csodatétele,hu
Milio,Milio,hu
Min-Max,Min-max,hu
Mini Black Hole,Mini fekete lyuk,hu
Mini Buco nero,Mini fekete lyuk,hu
Mini Czarna Dziura,Mini fekete lyuk,hu
Mini Kara Delik,Mini fekete lyuk,hu
Mini Titani,Apró titánok,hu
Mini gaură neagră,Mini fekete lyuk,hu
Mini trou noir,Mini fekete lyuk,hu
Mini černá díra,Mini fekete lyuk,hu
Mini-Tacticien,A legapróbb titán,hu
Miniagujero Negro,Mini fekete lyuk,hu
Miniburaco Negro,Mini fekete lyuk,hu
Minik Ama Ölümcül,"Kicsi, de halálos",hu
Minik Devler,Apró titánok,hu
Minik Dostlar,Apró cimborák,hu
Minititanes,Apró titánok,hu
Minititã,A legapróbb titán,hu
Minte aglomerată,Zsúfolt elme,hu
Minte limpede,Tiszta elme,hu
Mip,Énke,hu
Mipim,Énkike,hu
Miplík,Énke,hu
Mipo,Énke,hu
Mippino,Énkike,hu
Mipík,Énkike,hu
Mira Óptica,Célbefogó optika,hu
Miracle de Soraka,Soraka csodatétele,hu
Miracolo di Soraka,Soraka csodatétele,hu
Miracolul Sorakăi,Soraka csodatétele,hu
Mirrored Persona,Perszónatükör,hu
Misfits,Bajkeverők,hu
Misiune în acțiune,Küldetés újrakezdése,hu
Miss Fortune,Miss Fortune,hu
Missed Connections,Lekésett csatlakozás,hu
Mistr Yi,Master Yi,hu
Mitones,Egyujjas kesztyű,hu
Mittens,Egyujjas kesztyű,hu
Mniejsza Lustrzana Osobowość,Csekélyebb Perszónatükör,hu
Mniejszy Tytan,A legapróbb titán,hu
Mobilidade Crescente,Felfelé irányuló mobilitás,hu
Mobilità aumentata,Felfelé irányuló mobilitás,hu
Mocný mech,A Masszív mecha,hu
Modalità Convogliatore,Fókusz mód,hu
Modalità replicante,Másoló mód,hu
Modalità sfidante,Kihívó mód,hu
Mode Canalisateur,Fókusz mód,hu
Mode Challenger,Kihívó mód,hu
Mode Réplicateur,Másoló mód,hu
Modo Canalizador,Fókusz mód,hu
Modo Conduíte,Fókusz mód,hu
Modo Desafiante,Kihívó mód,hu
Modo Replicador,Másoló mód,hu
Modo Retador,Kihívó mód,hu
Modo conducto,Fókusz mód,hu
Modo contienda,Kihívó mód,hu
Modo réplica,Másoló mód,hu
Modrý buff,Kék erősítés,hu
Modul de competitor,Kihívó mód,hu
Modul de intermediar,Fókusz mód,hu
Modul de replicator,Másoló mód,hu
Mon arc est vôtre,Rendelkezz az íjammal,hu
Monetización Maligna,Könyörtelen költség,hu
Monetización malvada,Könyörtelen költség,hu
Monetizare ostilă,Könyörtelen költség,hu
Monetização Maliciosa,Könyörtelen költség,hu
Monetizzazione infida,Könyörtelen költség,hu
Money Hungry,Pénzéhes,hu
Money Monsoon,Pénzmonszun,hu
Monsoni sonanti,Pénzmonszun,hu
Monte um Amigo,Jóbarát rendelésre,hu
Monzón Millonario,Pénzmonszun,hu
Monzón de oro,Pénzmonszun,hu
Monção Monetária,Pénzmonszun,hu
Monétisation malveillante,Könyörtelen költség,hu
Mordekaiser,Mordekaiser,hu
Morellonomicon,Morellonomikon,hu
Morellonomicón,Morellonomikon,hu
Morgana,Morgana,hu
Mortaja de la quietud,Egyenlepel,hu
Mosse rischiose,Merész húzás,hu
Moufles,Egyujjas kesztyű,hu
Movimentos Arriscados,Merész húzás,hu
Mroczna Dama,Sötét hölgy,hu
Mroczne Gwiazdy,Sötét csillag,hu
Mudando de Área,A járatlan út,hu
Muffole,Egyujjas kesztyű,hu
Muhafızın Adağı,Az Oltalmazó esküje,hu
Muhteşem Meka,A Masszív mecha,hu
Muson de bani,Pénzmonszun,hu
Mutări riscante,Merész húzás,hu
Muñeco de Entrenamiento,Gyakorlófigura,hu
Muñecos de Prueba para Choques,Törésteszt bábuk,hu
Mučedníkova ctnost,Mártírerény,hu
Myślenie Przyszłościowe,Előrelátás,hu
Máy Móc,Mecha,hu
Máš můj luk,Rendelkezz az íjammal,hu
Mâna justiției,Az igazság ökle,hu
Mão da Justiça,Az igazság ökle,hu
Médaillon d'excitation,Ösztönző medál,hu
Médaillon de l'Iron Solari,Az iron solarik medálja,hu
Mínimo - Máximo,Min-max,hu
Mínimo/Máximo,Min-max,hu
Mírně magický hod,Enyhén mágikus dobás,hu
Món Quà Ngọt Ngào,Édes falatok,hu
Móng Vuốt Sterak,Sterak kihívása,hu
Móng Vuốt Ám Muội,A portyázó karma,hu
Mögen die Vier mit dir sein,A négyek ereje,hu
Mücevherli Eldiven,Drágaköves kesztyű,hu
Mücevherli Nilüfer,Drágaköves lótusz II.,hu
Müdafi,Erőd,hu
Müdafi Amblemi,Erőd embléma,hu
Mănușa Vidului,Ürességkesztyű,hu
Mănușa cu nestemate,Drágaköves kesztyű,hu
Mănuși de antrenament,Bokszkesztyű,hu
Mănuși norocoase,Szerencsés kesztyű,hu
Mănuși strașnice,Egyujjas kesztyű,hu
Mănușile tâlharului,Tolvajkesztyű,hu
Mărimea contează,A méret a lényeg,hu
Mũ Phù Thủy Rabadon,Rabadon halálsüvege,hu
Mũ Thích Nghi,Adaptív sisak,hu
Mũ Tử Thần,Halálosabb süvegek,hu
"Một Bùa, Hai Bùa","Egy erősítés, két erősítés",hu
Một Hai Ba,"Egy, kettő, három",hu
"Một, Hai, Năm!","Egy, kettő, öt!",hu
Mở Lối,Vágj utat,hu
N.O.V.A,N.O.V.A.,hu
N.O.V.A.,N.O.V.A.,hu
N.O.V.A. Amblemi,N.O.V.A. embléma,hu
N.O.V.A. Emblem,N.O.V.A. embléma,hu
N.O.V.A. 상징,N.O.V.A. embléma,hu
N.O.V.A.-Emblem,N.O.V.A. embléma,hu
N.O.V.A.の紋章,N.O.V.A. embléma,hu
N.O.V.A.徽章,N.O.V.A. embléma,hu
NHẮM MẮT CHƠI BỪA,SZILÁRD ELTÖKÉLTSÉG,hu
NO SCOUT NO PIVOT,SZILÁRD ELTÖKÉLTSÉG,hu
Na velikosti záleží,A méret a lényeg,hu
Nach dem Himmel greifen,Törj a csillagok felé,hu
Nada Się,Csak jó valamire I.,hu
Najdi své těžiště,Találd meg önmagad,hu
Najeźdźca Zed,Megszálló Zed,hu
Najlepsi Przyjaciele,Legjobb barátok,hu
Nami,Nami,hu
Nanh Nashor,Nashor foga,hu
Naramiennik Poszukiwacza,Keresők karvértje,hu
Narozeninové setkání,Születésnapi találkozó,hu
Narušitel Zed,Megszálló Zed,hu
Nashor's Tooth,Nashor foga,hu
Nashor'un Dişi,Nashor foga,hu
Nashors Zahn,Nashor foga,hu
Nashorův tesák,Nashor foga,hu
Nasus,Nasus,hu
Naszyjnik Żelaznych Solari,Az iron solarik medálja,hu
Nawałnica Luden,Luden vihara,hu
Ne Pahasına?,De milyen áron?,hu
Nebenwirkungen,Mellékhatások,hu
Needlessly Large Rod,Feleslegesen nagy pálca,hu
Negatron Cloak,Negatron palást,hu
Negatron Pelerini,Negatron palást,hu
Negatron-Mantel,Negatron palást,hu
Negatronový plášť,Negatron palást,hu
Nejlepší přátelé,Legjobb barátok,hu
Nejtitěrnější titán,A legapróbb titán,hu
Nekonečné zoufalství,Végtelen kétségbeesés,hu
Nenasytnost,Pénzéhes,hu
Neodvolatelná volba,Elköteleződés,hu
Neopotřebovaný,Gyári új,hu
Neue Stufe!,Szintlépés!,hu
Neuer Rekrut,Újonc,hu
Nevybíravý zabiják,Válogatás nélkül,hu
New Recruit,Újonc,hu
Nezdolný,Túlélő,hu
Nezdolný,A rettenthetetlen,hu
Nezlomné srdce,Állhatatos szív,hu
Neînduplecare,A rettenthetetlen,hu
Nghĩ Về Tương Lai,Előrelátás,hu
Người Bạn Vàng,Építhető kísérő,hu
Người Đá,Gólem,hu
Ngọn Giáo Shojin,Shojin lándzsája,hu
Ngọn Gió Thứ Hai,Megújult erő,hu
Nhà Máy Tái Chế,Újrahasznosító láda,hu
Nhân Bản,Másoló,hu
Nhân Bản,Másolás,hu
Nhất Thống,Egységben az erő,hu
Nhỏ Mà Có Võ,"Kicsi, de halálos",hu
Những Người Bạn Nhỏ,Apró cimborák,hu
Nicht nachlassen,Tartsd a frontot,hu
Niebieskie Wzmocnienie,Kék erősítés,hu
Niech Czwórki Będą z Tobą,A négyek ereje,hu
Nieprzerwane Przywołanie,Folyamatos idézés,hu
Nieskończona Rozpacz,Végtelen kétségbeesés,hu
Niezłomne Serce,Állhatatos szív,hu
Niezłomność,A rettenthetetlen,hu
Niveau supérieur !,Szintlépés!,hu
Niveles en solitario,Szólójátékos,hu
Nivelul următor!,Szintlépés!,hu
Ničitel času,Időtörő,hu
Nişancı Yayı,Reflexíj,hu
No nos Separamos,Összetartunk,hu
Non proprio inutile,Csak jó valamire I.,hu
Nos mantenemos unidos,Összetartunk,hu
Notfallbögen,Tartalékíjak,hu
Nouveau départ,Küldetés újrakezdése,hu
Nouvelle recrue,Újonc,hu
Nouzová,Utolsó esély,hu
Novo Nível!,Szintlépés!,hu
Novo Recruta,Újonc,hu
Novo de Fábrica,Gyári új,hu
Nová úroveň!,Szintlépés!,hu
Nový rekrut,Újonc,hu
Nowy Rekrut,Újonc,hu
Nucleo dell'alba,Hajnalmag,hu
Nuevecito,Gyári új,hu
Nuevo Recluta,Újonc,hu
Nuevo de Fábrica,Gyári új,hu
Nuevo recluta,Újonc,hu
Nunu & Willump,Nunu és Willump,hu
Nunu a Willump,Nunu és Willump,hu
Nunu e Willump,Nunu és Willump,hu
Nunu et Willump,Nunu és Willump,hu
Nunu i Willump,Nunu és Willump,hu
Nunu ve Willump,Nunu és Willump,hu
Nunu y Willump,Nunu és Willump,hu
Nunu și Willump,Nunu és Willump,hu
Nuova recluta,Újonc,hu
Nuovo di zecca,Gyári új,hu
NÃO PIVOTO,SZILÁRD ELTÖKÉLTSÉG,hu
NÉ ESPLORATORE NÉ STRATEGA,SZILÁRD ELTÖKÉLTSÉG,hu
Nájemný zabiják,Bérgyilkos,hu
Nákupní horečka,Bevásárló körút,hu
Nálož atributů!,Tonnányi statisztika!,hu
Nástup,Alakzatba,hu
Nâng Tầm Uy Lực,Fokozott erő,hu
Núcleo Comercial,Kereskedelmi központ,hu
Núcleo comercial,Kereskedelmi központ,hu
Núcleo de Negócios,Kereskedelmi központ,hu
Născut înțelept,Ezüstkanál,hu
Nước Cappa,Az erő itala,hu
Nước Mắt Nữ Thần,Istennő könnycseppje,hu
Nước Đi Liều Lĩnh,Merész húzás,hu
Nếm Mùi Lửa,Tápláld a tüzet,hu
Nỏ Sét,Ionos szikra,hu
O Big Bang,A Nagy Bumm,hu
O Ovo Dourado,Az aranytojás,hu
O aventură triumfătoare,Magasztos kaland,hu
Obchodní sektor,Csereszektor,hu
Obiectele Pandorei,Pandora tárgyai II.,hu
Objetivización de práctica,Közös gyakorlás,hu
Objetivo de práctica,Gyakorlófigura,hu
Objetos de Pandora,Pandora tárgyai II.,hu
Objets blindés,Édes falatok,hu
Objets de Pandore,Pandora tárgyai II.,hu
Oblicze Ducha,Szellemarc,hu
Obracečka,Spatula,hu
Obrońca Korony,Koronaőr,hu
Obrońcy,Élharcos,hu
Obrův opasek,Az óriás öve,hu
Obserwatorzy Gwiazd,Csillagnéző,hu
Obsesia lui Varus,Varus megszállottsága,hu
Obsesión de Varus,Varus megszállottsága,hu
Obsesja Varusa,Varus megszállottsága,hu
Obsession de Varus,Varus megszállottsága,hu
Obsessão de Varus,Varus megszállottsága,hu
Obstinación,SZILÁRD ELTÖKÉLTSÉG,hu
Obstination,SZILÁRD ELTÖKÉLTSÉG,hu
Obumarły Relikt,Sorvadt ereklye,hu
Obyczajówka,Csapatépítés,hu
Ocalały,Túlélő,hu
Ocağı Harla,Szunnyadó kohó,hu
Ochrana nekonečna,Végtelen védelem,hu
Ochranný val,Bástya,hu
Ochrona Nieskończoności,Végtelen védelem,hu
Ochráncův slib,Az Oltalmazó esküje,hu
Ociosidade,Inaktivitás,hu
Oczekiwane Nieoczekiwanie,Várható váratlanság,hu
Océan de larmes,Könnyek patakja,hu
Odaklı Ateş,Össztűz,hu
Odkupiciel,Megváltó,hu
Odkupienie,Megtorlás,hu
Odnajdź Równowagę,Találd meg önmagad,hu
Odolná dvojka,Duplán szívós,hu
Odpadlík,Zsivány,hu
Odplata,Megtorlás,hu
Odražení ode dna,Visszatérés-történet,hu
Odrzutki,Bajkeverők,hu
Odstřelovač,Mesterlövész,hu
Odświeżanie na Zapas,Újrasorsolás napestig,hu
Oferenda de Sangue,Véráldozat,hu
Offrande sanguinaire,Véráldozat,hu
Ofiara z Krwi,Véráldozat,hu
Ofrandă de sânge,Véráldozat,hu
Ofrenda de Sangre,Véráldozat,hu
Ofrenda de sangre,Véráldozat,hu
Oggetti di Pandora,Pandora tárgyai II.,hu
Ognista Armata,Gyorstüzelő ágyú,hu
Ohnivý výprodej,Villámakció,hu
On a Roll,Jó sorozat,hu
Onda Espacial,Űrzúzda,hu
Onda espacial,Űrzúzda,hu
"One Buff, Two Buff","Egy erősítés, két erősítés",hu
One Two Three,"Egy, kettő, három",hu
"One, Two, Five!","Egy, kettő, öt!",hu
Onoarea războinicului,Hadúri dicsőség,hu
Opatrovníkův spojenec,A gondviselő barátja,hu
Oprýskaná relikvie,Sorvadt ereklye,hu
Optică de fixare a țintei,Célbefogó optika,hu
Optimisation optimisée,Fokozott erő,hu
Optique de verrouillage,Célbefogó optika,hu
Optyka Namierzająca,Célbefogó optika,hu
Optymalnie,Min-max,hu
Opóźniona Kuźnia,Szunnyadó kohó,hu
Oracle,Jós,hu
Oracol,Jós,hu
Oracolo,Jós,hu
Orakel,Jós,hu
Orbes Curativos,Gyógyító gömbök I.,hu
Orbes curativos,Gyógyító gömbök I.,hu
Orbes de curación,Gyógyító gömbök I.,hu
Orbes de soins,Gyógyító gömbök I.,hu
Ornn,Ornn,hu
Oráculo,Jós,hu
Osiłki,Bajkeverő,hu
Ossessione di Varus,Varus megszállottsága,hu
Ostatni Szept,Utolsó lehelet,hu
Ostnatá vesta,Bokormellény,hu
Ostoja,Bástya,hu
Ostrze Gniewu Guinsoo,Guinsoo dühpengéje,hu
Ostrze Nieskończoności,Határtalan penge,hu
Ostrze Nocy,Az éj kardja,hu
Ostrze Śmierci,Halálpenge,hu
Ostří nekonečna,Határtalan penge,hu
Otimização,Min-max,hu
Otisk duše,Szellemarc,hu
Ottica a puntamento assistito,Célbefogó optika,hu
Oul de aur,Az aranytojás,hu
Očekávaná neočekávanost,Várható váratlanság,hu
Oštěp Šódžinu,Shojin lándzsája,hu
Oțel aurit,Díszes acél,hu
P'tits titans,Apró titánok,hu
Pacchetto di aiuti,Ajándékcsomag,hu
Pachet de amplificare,Kártyacsomag,hu
Pachet de îngrijire,Ajándékcsomag,hu
Paciencia de Ekko,Ekko türelme,hu
Paciência de Ekko,Ekko türelme,hu
Pacote de Reforço,Kártyacsomag,hu
Pacote de Suprimentos,Ajándékcsomag,hu
Pact etern,Örök paktum,hu
Pacte éternel,Örök paktum,hu
Pacto Eterno,Örök paktum,hu
Pacto eterno,Örök paktum,hu
Paczka Wsparcia,Ajándékcsomag,hu
Padella,Serpenyő,hu
Palier 1,Lekésett csatlakozás,hu
Palčáky,Egyujjas kesztyű,hu
Panca di Pandora,Pandora kispadja,hu
Panda de ladrones,Tolvajok bandája,hu
Panda de ladrones II,Tolvajok bandája II,hu
Pandora'nın Eşyaları,Pandora tárgyai II.,hu
Pandora'nın Yedekleri,Pandora kispadja,hu
Pandora's Bench,Pandora kispadja,hu
Pandora's Items,Pandora tárgyai II.,hu
Pandoras Bank,Pandora kispadja,hu
Pandoras Gegenstände,Pandora tárgyai II.,hu
Pandořina střídačka,Pandora kispadja,hu
Pandořiny předměty,Pandora tárgyai II.,hu
Pantheon,Pantheon,hu
Panzerwalküre,Pisztolyistennő,hu
Paquete de Cuidados,Ajándékcsomag,hu
Paquete de Mejora,Kártyacsomag,hu
Paquete de mejora,Kártyacsomag,hu
Par ici l'XP,Ezüstkanál,hu
Parabraccia del cercatore,Keresők karvértje,hu
Paragöz,Pénzéhes,hu
Parceria,Csapatkeresés,hu
Pariu de aur,Aranyjátszma,hu
Pariu pe viitor,Hosszú távú befektetés,hu
Pariul lui Urf,Urf játszmája,hu
Parlakpul Özü,Csillámpikkely-esszencia,hu
Partage emblématique,Összetartunk,hu
Parti Patisi,Partiállat,hu
Partial Ascension,Részleges Felemelkedés,hu
Party Animal,Partiállat,hu
Partytiger,Partiállat,hu
Pas Giganta,Az óriás öve,hu
Pas le choix,De milyen áron?,hu
Pasowy Przesyt,Övszállítmány,hu
Pasterze,Pásztor,hu
Pastor,Pásztor,hu
Pastore,Pásztor,hu
Pastýř,Pásztor,hu
Patelnia,Serpenyő,hu
Patience,Aurafarmolás,hu
Patience d'Ekko,Ekko türelme,hu
Patience is a Virtue,Türelem rózsát terem,hu
Patient Study,Türelmes tanuló,hu
Patientenstudie,Türelmes tanuló,hu
Patru de partea ta,A négyek ereje,hu
Patto eterno,Örök paktum,hu
Pavois,Bástya,hu
Pazienza di Ekko,Ekko türelme,hu
Pařmen,Partiállat,hu
Pe val,Jó sorozat,hu
Pedeapsă,Megtorlás,hu
Pegno di Sterak,Sterak kihívása,hu
Pegno di sangue,Véráldozat,hu
Peleador,Bajkeverő,hu
Peleryna Taktyka,Taktikus köpenye,hu
Pensamiento progresista,Előrelátás,hu
Pensando no Futuro,Előrelátás,hu
Pensar a Futuro,Előrelátás,hu
Peníze na oběd,Ebédpénz,hu
"Pequenas, Mas Letais","Kicsi, de halálos",hu
Pequenos Titãs,Apró titánok,hu
Pequeño Titán,A legapróbb titán,hu
Pequeño pero mortífero,"Kicsi, de halálos",hu
Pequeños pero matones,"Kicsi, de halálos",hu
Perdición del liche,Félholt csapás,hu
Perdite calcolate,Betervezett veszteség,hu
Perdição de Lich,Félholt csapás,hu
Pergamino ligeramente mágico,Enyhén mágikus dobás,hu
Pergamino mágico,Varázsdobás,hu
Persona Espelhada,Perszónatükör,hu
Persona Espelhada Inferior,Csekélyebb Perszónatükör,hu
Persona en Espejo,Perszónatükör,hu
Persona en Espejo menor,Csekélyebb Perszónatükör,hu
Personalitate în oglindă,Perszónatükör,hu
Personalitate în oglindă minoră,Csekélyebb Perszónatükör,hu
Personalità speculare,Perszónatükör,hu
Personalità speculare minore,Csekélyebb Perszónatükör,hu
Personalización exclusiva,Exkluzív testreszabás,hu
Personalizare exclusivă,Exkluzív testreszabás,hu
Personalização Exclusiva,Exkluzív testreszabás,hu
Personalizzazione esclusiva,Exkluzív testreszabás,hu
Personnalité miroir,Perszónatükör,hu
Personnalité miroir mineure,Csekélyebb Perszónatükör,hu
Pesada es la Corona,Nehéz a korona,hu
Pesada é a Coroa,Nehéz a korona,hu
Pesante è la corona,Nehéz a korona,hu
Pescando cumplidos,Aurafarmolás,hu
Pesimist,Végzethozó,hu
Pestjuwel,Mételyékkő,hu
Pestrá sebranka,Bajkeverők,hu
Petit sac de butin,Kis zsákbamacska,hu
Petits mais costauds,"Kicsi, de halálos",hu
Petrecăreț,Partiállat,hu
Pevná linie,Tartsd a frontot,hu
Pevné opasky,Övszállítmány,hu
Pečlivé ladění,Min-max,hu
